epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
42,0.5979899764060974,0.918526828289032,0.6806471347808838,0.4268494248390198,0.509428858757019,1.0604130029678345,0.6022673845291138,0.3434806168079376
43,0.5963042974472046,0.9189030528068542,0.6810514330863953,0.4301571249961853,0.5105064511299133,1.0602819919586182,0.6019830107688904,0.3434806168079376
44,0.5987850427627563,0.9172653555870056,0.6858249306678772,0.4337828457355499,0.5096982717514038,1.0601491928100586,0.6011315584182739,0.3434806168079376
45,0.5966541767120361,0.9186869859695435,0.6834568977355957,0.42808982729911804,0.5088900923728943,1.0602161884307861,0.6004716753959656,0.3429418206214905
46,0.6002480983734131,0.9179086089134216,0.6840887665748596,0.432510644197464,0.509159505367279,1.0602110624313354,0.6004716753959656,0.3429418206214905
47,0.6008841395378113,0.9155831933021545,0.6857128739356995,0.43244704604148865,0.509428858757019,1.0602505207061768,0.5989632606506348,0.34240302443504333
48,0.5997074246406555,0.9167814254760742,0.6844106316566467,0.4293619990348816,0.5080819129943848,1.0602854490280151,0.5982100963592529,0.34213361144065857
49,0.5989122986793518,0.9171849489212036,0.684518039226532,0.42847147583961487,0.5078125,1.0603076219558716,0.5974576473236084,0.3418642282485962
50,0.6007887721061707,0.9165401458740234,0.6847248077392578,0.43012529611587524,0.5083512663841248,1.0603716373443604,0.5974576473236084,0.3418642282485962
51,0.5984352231025696,0.9176456928253174,0.6830811500549316,0.4292665719985962,0.5086206793785095,1.0603492259979248,0.597739040851593,0.3418642282485962
52,0.5999936461448669,0.9173191785812378,0.6856969594955444,0.4308886229991913,0.5086206793785095,1.0603708028793335,0.5978311896324158,0.3415948152542114
53,0.6013930439949036,0.9150243401527405,0.6852085590362549,0.43212899565696716,0.5086206793785095,1.0603528022766113,0.5974576473236084,0.3418642282485962
54,0.5990077257156372,0.9167467355728149,0.6811579465866089,0.42955282330513,0.5086206793785095,1.0603538751602173,0.5975494980812073,0.3415948152542114
55,0.6021881699562073,0.9165842533111572,0.6821607351303101,0.4289485514163971,0.5083512663841248,1.060382604598999,0.5972680449485779,0.3415948152542114
56,0.6013294458389282,0.9149647951126099,0.6876229047775269,0.4337828457355499,0.5080819129943848,1.0603933334350586,0.596796989440918,0.34132543206214905
57,0.5998027920722961,0.9176568984985352,0.683394730091095,0.43050697445869446,0.5083512663841248,1.0604134798049927,0.5969868302345276,0.3415948152542114
58,0.6012658476829529,0.9173041582107544,0.68584805727005,0.43327397108078003,0.5083512663841248,1.0604276657104492,0.596796989440918,0.34132543206214905
59,0.5982761979103088,0.915323793888092,0.6823859810829163,0.4326060712337494,0.5083512663841248,1.0604690313339233,0.596796989440918,0.34132543206214905
60,0.5971948504447937,0.9179267287254333,0.6801525950431824,0.4309522211551666,0.5083512663841248,1.0604479312896729,0.5972680449485779,0.3415948152542114
61,0.5989122986793518,0.9160318374633789,0.6835813522338867,0.43101584911346436,0.5083512663841248,1.0604649782180786,0.5973597168922424,0.34132543206214905
62,0.6012340188026428,0.9163329005241394,0.6846309304237366,0.43069779872894287,0.5083512663841248,1.0604326725006104,0.5970782041549683,0.34132543206214905
63,0.5984988212585449,0.9160094261169434,0.6829898357391357,0.4289485514163971,0.5083512663841248,1.060457468032837,0.5973597168922424,0.34132543206214905
64,0.597035825252533,0.915618360042572,0.6830230951309204,0.42942559719085693,0.5083512663841248,1.0604467391967773,0.5973597168922424,0.34132543206214905
65,0.5982761979103088,0.9158468246459961,0.6836420297622681,0.4307931959629059,0.5083512663841248,1.0604722499847412,0.5970782041549683,0.34132543206214905
66,0.6004707217216492,0.9169421195983887,0.6844291090965271,0.4297436475753784,0.5086206793785095,1.0605508089065552,0.596796989440918,0.34132543206214905
67,0.6013612151145935,0.9159966111183167,0.6852460503578186,0.4308886229991913,0.5086206793785095,1.0605814456939697,0.596796989440918,0.34132543206214905
68,0.6018701195716858,0.9150921702384949,0.6860131621360779,0.4338146448135376,0.5086206793785095,1.0605802536010742,0.5970782041549683,0.34132543206214905
69,0.5945868492126465,0.9180341362953186,0.6809485554695129,0.4301571249961853,0.5086206793785095,1.06056809425354,0.5970782041549683,0.34132543206214905
70,0.6019018888473511,0.9150334596633911,0.6860670447349548,0.4330195188522339,0.5086206793785095,1.0605946779251099,0.5970782041549683,0.34132543206214905
71,0.5986260175704956,0.916445255279541,0.6848781704902649,0.4309840202331543,0.5083512663841248,1.0605849027633667,0.5970782041549683,0.34132543206214905
72,0.5971948504447937,0.9176173210144043,0.6843909025192261,0.4318745732307434,0.5086206793785095,1.0605435371398926,0.5970782041549683,0.34132543206214905
73,0.599389374256134,0.9154269099235535,0.6861892938613892,0.4318745732307434,0.5083512663841248,1.0605299472808838,0.5973597168922424,0.34132543206214905
74,0.5997074246406555,0.9165690541267395,0.6830419898033142,0.4324788451194763,0.5080819129943848,1.0605340003967285,0.5973597168922424,0.34132543206214905
75,0.597894549369812,0.9172548651695251,0.6841945648193359,0.43120667338371277,0.5080819129943848,1.0605524778366089,0.5973597168922424,0.34132543206214905
76,0.5996755957603455,0.9169537425041199,0.6849864721298218,0.43445074558258057,0.5080819129943848,1.0605140924453735,0.5973597168922424,0.34132543206214905
77,0.6000254154205322,0.9161417484283447,0.6854777932167053,0.4319063723087311,0.5078125,1.060496211051941,0.5975437164306641,0.3407866358757019
78,0.6001526713371277,0.9154414534568787,0.6872555613517761,0.43031615018844604,0.5078125,1.0604608058929443,0.5976415276527405,0.34132543206214905
79,0.6002480983734131,0.9153112769126892,0.6847251057624817,0.43212899565696716,0.5080819129943848,1.0604150295257568,0.597733736038208,0.34105604887008667
80,0.5981171727180481,0.9184592962265015,0.682689905166626,0.4313656985759735,0.5083512663841248,1.060393214225769,0.5979235768318176,0.34132543206214905
81,0.601711094379425,0.9153900146484375,0.6858530044555664,0.4312702715396881,0.5080819129943848,1.0604103803634644,0.5976415276527405,0.34132543206214905
82,0.5996437668800354,0.9182823896408081,0.6816809177398682,0.4307931959629059,0.5083512663841248,1.0604017972946167,0.598016083240509,0.34105604887008667
83,0.5992303490638733,0.9192386269569397,0.6808145046234131,0.4285350739955902,0.5080819129943848,1.0604444742202759,0.5976415276527405,0.34132543206214905
84,0.5989758968353271,0.916520893573761,0.6859964728355408,0.4307931959629059,0.5083512663841248,1.0604774951934814,0.5979235768318176,0.34132543206214905
85,0.5984669923782349,0.9180640578269958,0.6824563145637512,0.42980727553367615,0.5080819129943848,1.0604432821273804,0.597733736038208,0.34105604887008667
86,0.6005343198776245,0.9148082733154297,0.6865754723548889,0.431047648191452,0.5080819129943848,1.0604612827301025,0.597733736038208,0.34105604887008667
87,0.5964951515197754,0.9177284836769104,0.6833941340446472,0.42878952622413635,0.5080819129943848,1.060469388961792,0.5970713496208191,0.3405172526836395
88,0.598721444606781,0.9159881472587585,0.686099112033844,0.4341962933540344,0.5080819129943848,1.060512900352478,0.5973597168922424,0.34132543206214905
89,0.5997074246406555,0.9166123867034912,0.68595290184021,0.4336238205432892,0.5083512663841248,1.0604937076568604,0.5975494980812073,0.3415948152542114
90,0.5982443690299988,0.9162827730178833,0.6850811839103699,0.43069779872894287,0.5083512663841248,1.060463786125183,0.5974516272544861,0.34105604887008667
91,0.5994529724121094,0.9159700870513916,0.6834848523139954,0.43041154742240906,0.5083512663841248,1.0604501962661743,0.5979235768318176,0.34132543206214905
92,0.5990077257156372,0.9171401858329773,0.682658851146698,0.43082502484321594,0.5083512663841248,1.0604274272918701,0.597733736038208,0.34105604887008667
93,0.5995801687240601,0.9167272448539734,0.6844260096549988,0.43063417077064514,0.5083512663841248,1.0604033470153809,0.598016083240509,0.34105604887008667
94,0.596590518951416,0.9172363877296448,0.6827471256256104,0.43031615018844604,0.5078125,1.0603965520858765,0.598016083240509,0.34105604887008667
95,0.5969722270965576,0.9173356890678406,0.6839737296104431,0.430284321308136,0.5086206793785095,1.0603621006011963,0.5978260636329651,0.3407866358757019
96,0.5984352231025696,0.9176843762397766,0.6817976832389832,0.4323198199272156,0.5083512663841248,1.0603069067001343,0.5983916521072388,0.3407866358757019
97,0.6017428636550903,0.9160271883010864,0.6855065226554871,0.434736967086792,0.5083512663841248,1.060335397720337,0.5982986688613892,0.34105604887008667
98,0.5973538756370544,0.916211724281311,0.685836672782898,0.43276509642601013,0.5080819129943848,1.0603361129760742,0.5980113744735718,0.34024783968925476
99,0.5984988212585449,0.915846049785614,0.6835423707962036,0.4315565228462219,0.5080819129943848,1.0603150129318237,0.5982016324996948,0.3405172526836395
